src,dst,kind
article-47,annex-v,REFERENCES
article-47,obligation-article-47-0,HAS_OBLIGATION
obligation-article-47-0,actor-provider,IMPOSES_ON
article-47,obligation-article-47-1,HAS_OBLIGATION
article-47,obligation-article-47-2,HAS_OBLIGATION
article-47,obligation-article-47-3,HAS_OBLIGATION
article-47,obligation-article-47-4,HAS_OBLIGATION
article-47,obligation-article-47-5,HAS_OBLIGATION
article-47,obligation-article-47-6,HAS_OBLIGATION
article-47,obligation-article-47-7,HAS_OBLIGATION
obligation-article-47-7,actor-provider,IMPOSES_ON
article-47,obligation-article-47-8,HAS_OBLIGATION
obligation-article-47-8,actor-provider,IMPOSES_ON
article-47,risk-high,CLASSIFIES_AS
article-48,article-30,REFERENCES
article-48,article-43,REFERENCES
article-48,obligation-article-48-0,HAS_OBLIGATION
article-48,obligation-article-48-1,HAS_OBLIGATION
article-48,obligation-article-48-2,HAS_OBLIGATION
article-48,obligation-article-48-3,HAS_OBLIGATION
article-48,obligation-article-48-4,HAS_OBLIGATION
article-48,obligation-article-48-5,HAS_OBLIGATION
obligation-article-48-5,actor-provider,IMPOSES_ON
article-48,obligation-article-48-6,HAS_OBLIGATION
article-48,obligation-article-48-7,HAS_OBLIGATION
article-48,risk-high,CLASSIFIES_AS
article-49,article-71,REFERENCES
article-49,article-6,REFERENCES
article-49,article-71,REFERENCES
article-49,article-71,REFERENCES
article-49,article-71,REFERENCES
article-49,article-74,REFERENCES
article-49,annex-iii,REFERENCES
article-49,annex-iii,REFERENCES
article-49,annex-iii,REFERENCES
article-49,annex-iii,REFERENCES
article-49,annex-iii,REFERENCES
article-49,annex-viii,REFERENCES
article-49,annex-viii,REFERENCES
article-49,annex-viii,REFERENCES
article-49,annex-ix,REFERENCES
article-49,annex-iii,REFERENCES
article-49,obligation-article-49-0,HAS_OBLIGATION
obligation-article-49-0,actor-provider,IMPOSES_ON
article-49,obligation-article-49-1,HAS_OBLIGATION
obligation-article-49-1,actor-provider,IMPOSES_ON
article-49,obligation-article-49-2,HAS_OBLIGATION
obligation-article-49-2,actor-deployer,IMPOSES_ON
article-49,obligation-article-49-3,HAS_OBLIGATION
article-49,obligation-article-49-4,HAS_OBLIGATION
article-49,obligation-article-49-5,HAS_OBLIGATION
article-49,risk-high,CLASSIFIES_AS
article-5,article-2,REFERENCES
article-5,article-9,REFERENCES
article-5,article-27,REFERENCES
article-5,article-49,REFERENCES
article-5,annex-ii,REFERENCES
article-5,obligation-article-5-0,HAS_OBLIGATION
article-5,obligation-article-5-1,HAS_OBLIGATION
article-5,obligation-article-5-2,HAS_OBLIGATION
article-5,obligation-article-5-3,HAS_OBLIGATION
article-5,obligation-article-5-4,HAS_OBLIGATION
article-5,obligation-article-5-5,HAS_OBLIGATION
article-5,obligation-article-5-6,HAS_OBLIGATION
article-5,obligation-article-5-7,HAS_OBLIGATION
article-5,obligation-article-5-8,HAS_OBLIGATION
article-5,obligation-article-5-9,HAS_OBLIGATION
article-5,obligation-article-5-10,HAS_OBLIGATION
article-5,obligation-article-5-11,HAS_OBLIGATION
article-5,obligation-article-5-12,HAS_OBLIGATION
article-5,obligation-article-5-13,HAS_OBLIGATION
article-5,obligation-article-5-14,HAS_OBLIGATION
article-5,obligation-article-5-15,HAS_OBLIGATION
article-5,obligation-article-5-16,HAS_OBLIGATION
article-5,obligation-article-5-17,HAS_OBLIGATION
article-5,obligation-article-5-18,HAS_OBLIGATION
article-5,risk-unacceptable,CLASSIFIES_AS
article-50,article-56,REFERENCES
article-50,article-98,REFERENCES
article-50,obligation-article-50-0,HAS_OBLIGATION
obligation-article-50-0,actor-provider,IMPOSES_ON
article-50,obligation-article-50-1,HAS_OBLIGATION
article-50,obligation-article-50-2,HAS_OBLIGATION
obligation-article-50-2,actor-provider,IMPOSES_ON
article-50,obligation-article-50-3,HAS_OBLIGATION
obligation-article-50-3,actor-provider,IMPOSES_ON
article-50,obligation-article-50-4,HAS_OBLIGATION
obligation-article-50-4,actor-deployer,IMPOSES_ON
article-50,obligation-article-50-5,HAS_OBLIGATION
obligation-article-50-5,actor-deployer,IMPOSES_ON
article-50,obligation-article-50-6,HAS_OBLIGATION
article-50,obligation-article-50-7,HAS_OBLIGATION
obligation-article-50-7,actor-deployer,IMPOSES_ON
article-50,obligation-article-50-8,HAS_OBLIGATION
article-50,obligation-article-50-9,HAS_OBLIGATION
obligation-article-50-9,actor-deployer,IMPOSES_ON
article-50,obligation-article-50-10,HAS_OBLIGATION
article-50,obligation-article-50-11,HAS_OBLIGATION
article-50,obligation-article-50-12,HAS_OBLIGATION
article-50,obligation-article-50-13,HAS_OBLIGATION
obligation-article-50-13,actor-deployer,IMPOSES_ON
article-50,obligation-article-50-14,HAS_OBLIGATION
article-50,obligation-article-50-15,HAS_OBLIGATION
article-51,article-97,REFERENCES
article-51,annex-xiii,REFERENCES
article-51,obligation-article-51-0,HAS_OBLIGATION
article-51,obligation-article-51-1,HAS_OBLIGATION
article-51,obligation-article-51-2,HAS_OBLIGATION
article-52,article-51,REFERENCES
article-52,article-51,REFERENCES
article-52,article-90,REFERENCES
article-52,article-97,REFERENCES
article-52,annex-xiii,REFERENCES
article-52,annex-xiii,REFERENCES
article-52,annex-xiii,REFERENCES
article-52,obligation-article-52-0,HAS_OBLIGATION
obligation-article-52-0,actor-provider,IMPOSES_ON
article-52,obligation-article-52-1,HAS_OBLIGATION
article-52,obligation-article-52-2,HAS_OBLIGATION
obligation-article-52-2,actor-provider,IMPOSES_ON
article-52,obligation-article-52-3,HAS_OBLIGATION
obligation-article-52-3,actor-provider,IMPOSES_ON
article-52,obligation-article-52-4,HAS_OBLIGATION
article-52,obligation-article-52-5,HAS_OBLIGATION
article-53,article-4,REFERENCES
article-53,article-56,REFERENCES
article-53,article-97,REFERENCES
article-53,article-97,REFERENCES
article-53,article-78,REFERENCES
article-53,annex-xi,REFERENCES
article-53,annex-xii,REFERENCES
article-53,annex-xi,REFERENCES
article-53,obligation-article-53-0,HAS_OBLIGATION
obligation-article-53-0,actor-provider,IMPOSES_ON
article-53,obligation-article-53-1,HAS_OBLIGATION
obligation-article-53-1,actor-provider,IMPOSES_ON
article-53,obligation-article-53-2,HAS_OBLIGATION
obligation-article-53-2,actor-provider,IMPOSES_ON
article-53,obligation-article-53-3,HAS_OBLIGATION
article-53,obligation-article-53-4,HAS_OBLIGATION
obligation-article-53-4,actor-provider,IMPOSES_ON
article-53,obligation-article-53-5,HAS_OBLIGATION
obligation-article-53-5,actor-provider,IMPOSES_ON
article-53,obligation-article-53-6,HAS_OBLIGATION
article-54,article-53,REFERENCES
article-54,article-55,REFERENCES
article-54,annex-xi,REFERENCES
article-54,annex-xi,REFERENCES
article-54,obligation-article-54-0,HAS_OBLIGATION
obligation-article-54-0,actor-provider,IMPOSES_ON
article-54,obligation-article-54-1,HAS_OBLIGATION
obligation-article-54-1,actor-provider,IMPOSES_ON
article-54,obligation-article-54-2,HAS_OBLIGATION
obligation-article-54-2,actor-provider,IMPOSES_ON
article-54,obligation-article-54-3,HAS_OBLIGATION
article-54,obligation-article-54-4,HAS_OBLIGATION
obligation-article-54-4,actor-provider,IMPOSES_ON
article-54,obligation-article-54-5,HAS_OBLIGATION
obligation-article-54-5,actor-provider,IMPOSES_ON
article-54,obligation-article-54-6,HAS_OBLIGATION
obligation-article-54-6,actor-provider,IMPOSES_ON
article-54,obligation-article-54-7,HAS_OBLIGATION
article-54,obligation-article-54-8,HAS_OBLIGATION
obligation-article-54-8,actor-provider,IMPOSES_ON
article-55,article-56,REFERENCES
article-55,article-78,REFERENCES
article-55,obligation-article-55-0,HAS_OBLIGATION
obligation-article-55-0,actor-provider,IMPOSES_ON
article-55,obligation-article-55-1,HAS_OBLIGATION
obligation-article-55-1,actor-provider,IMPOSES_ON
article-55,obligation-article-55-2,HAS_OBLIGATION
article-56,article-53,REFERENCES
article-56,article-53,REFERENCES
article-56,article-98,REFERENCES
article-56,obligation-article-56-0,HAS_OBLIGATION
article-56,obligation-article-56-1,HAS_OBLIGATION
article-56,obligation-article-56-2,HAS_OBLIGATION
article-56,obligation-article-56-3,HAS_OBLIGATION
article-56,obligation-article-56-4,HAS_OBLIGATION
article-56,obligation-article-56-5,HAS_OBLIGATION
article-56,obligation-article-56-6,HAS_OBLIGATION
article-56,obligation-article-56-7,HAS_OBLIGATION
article-56,obligation-article-56-8,HAS_OBLIGATION
article-56,obligation-article-56-9,HAS_OBLIGATION
article-56,obligation-article-56-10,HAS_OBLIGATION
article-56,obligation-article-56-11,HAS_OBLIGATION
obligation-article-56-11,actor-provider,IMPOSES_ON
article-56,obligation-article-56-12,HAS_OBLIGATION
article-57,article-75,REFERENCES
article-57,article-78,REFERENCES
article-57,article-62,REFERENCES
article-57,obligation-article-57-0,HAS_OBLIGATION
article-57,obligation-article-57-1,HAS_OBLIGATION
article-57,obligation-article-57-2,HAS_OBLIGATION
article-57,obligation-article-57-3,HAS_OBLIGATION
article-57,obligation-article-57-4,HAS_OBLIGATION
article-57,obligation-article-57-5,HAS_OBLIGATION
article-57,obligation-article-57-6,HAS_OBLIGATION
article-57,obligation-article-57-7,HAS_OBLIGATION
article-57,obligation-article-57-8,HAS_OBLIGATION
article-57,obligation-article-57-9,HAS_OBLIGATION
obligation-article-57-9,actor-provider,IMPOSES_ON
article-57,obligation-article-57-10,HAS_OBLIGATION
article-57,obligation-article-57-11,HAS_OBLIGATION
article-57,obligation-article-57-12,HAS_OBLIGATION
obligation-article-57-12,actor-provider,IMPOSES_ON
article-57,obligation-article-57-13,HAS_OBLIGATION
obligation-article-57-13,actor-provider,IMPOSES_ON
article-57,obligation-article-57-14,HAS_OBLIGATION
article-57,obligation-article-57-15,HAS_OBLIGATION
article-57,obligation-article-57-16,HAS_OBLIGATION
obligation-article-57-16,actor-provider,IMPOSES_ON
article-57,obligation-article-57-17,HAS_OBLIGATION
article-57,obligation-article-57-18,HAS_OBLIGATION
article-57,obligation-article-57-19,HAS_OBLIGATION
article-57,obligation-article-57-20,HAS_OBLIGATION
article-57,obligation-article-57-21,HAS_OBLIGATION
article-57,obligation-article-57-22,HAS_OBLIGATION
article-57,obligation-article-57-23,HAS_OBLIGATION
obligation-article-57-23,actor-provider,IMPOSES_ON
article-57,obligation-article-57-24,HAS_OBLIGATION
obligation-article-57-24,actor-provider,IMPOSES_ON
article-57,obligation-article-57-25,HAS_OBLIGATION
article-57,obligation-article-57-26,HAS_OBLIGATION
article-57,obligation-article-57-27,HAS_OBLIGATION
article-57,obligation-article-57-28,HAS_OBLIGATION
article-57,obligation-article-57-29,HAS_OBLIGATION
article-57,obligation-article-57-30,HAS_OBLIGATION
article-57,obligation-article-57-31,HAS_OBLIGATION
article-57,obligation-article-57-32,HAS_OBLIGATION
article-57,obligation-article-57-33,HAS_OBLIGATION
article-57,obligation-article-57-34,HAS_OBLIGATION
article-57,obligation-article-57-35,HAS_OBLIGATION
article-58,article-57,REFERENCES
article-58,article-98,REFERENCES
article-58,article-95,REFERENCES
article-58,obligation-article-58-0,HAS_OBLIGATION
article-58,obligation-article-58-1,HAS_OBLIGATION
article-58,obligation-article-58-2,HAS_OBLIGATION
article-58,obligation-article-58-3,HAS_OBLIGATION
obligation-article-58-3,actor-provider,IMPOSES_ON
article-58,obligation-article-58-4,HAS_OBLIGATION
obligation-article-58-4,actor-provider,IMPOSES_ON
article-58,obligation-article-58-5,HAS_OBLIGATION
article-58,obligation-article-58-6,HAS_OBLIGATION
article-59,article-35,REFERENCES
article-59,article-39,REFERENCES
article-59,annex-iv,REFERENCES
article-59,obligation-article-59-0,HAS_OBLIGATION
obligation-article-59-0,actor-provider,IMPOSES_ON
article-59,obligation-article-59-1,HAS_OBLIGATION
article-6,article-49,REFERENCES
article-6,article-96,REFERENCES
article-6,article-97,REFERENCES
article-6,article-97,REFERENCES
article-6,article-7,REFERENCES
article-6,annex-i,REFERENCES
article-6,annex-i,REFERENCES
article-6,annex-iii,REFERENCES
article-6,annex-iii,REFERENCES
article-6,annex-iii,REFERENCES
article-6,annex-iii,REFERENCES
article-6,annex-iii,REFERENCES
article-6,annex-iii,REFERENCES
article-6,obligation-article-6-0,HAS_OBLIGATION
article-6,obligation-article-6-1,HAS_OBLIGATION
article-6,obligation-article-6-2,HAS_OBLIGATION
article-6,obligation-article-6-3,HAS_OBLIGATION
article-6,obligation-article-6-4,HAS_OBLIGATION
article-6,obligation-article-6-5,HAS_OBLIGATION
article-6,obligation-article-6-6,HAS_OBLIGATION
article-6,obligation-article-6-7,HAS_OBLIGATION
article-6,obligation-article-6-8,HAS_OBLIGATION
obligation-article-6-8,actor-provider,IMPOSES_ON
article-6,obligation-article-6-9,HAS_OBLIGATION
obligation-article-6-9,actor-provider,IMPOSES_ON
article-6,obligation-article-6-10,HAS_OBLIGATION
obligation-article-6-10,actor-provider,IMPOSES_ON
article-6,obligation-article-6-11,HAS_OBLIGATION
article-6,obligation-article-6-12,HAS_OBLIGATION
article-6,obligation-article-6-13,HAS_OBLIGATION
article-6,risk-high,CLASSIFIES_AS
article-60,article-5,REFERENCES
article-60,article-98,REFERENCES
article-60,article-71,REFERENCES
article-60,article-49,REFERENCES
article-60,article-49,REFERENCES
article-60,article-13,REFERENCES
article-60,article-61,REFERENCES
article-60,article-75,REFERENCES
article-60,article-73,REFERENCES
article-60,annex-iii,REFERENCES
article-60,annex-i,REFERENCES
article-60,annex-i,REFERENCES
article-60,annex-iii,REFERENCES
article-60,annex-i,REFERENCES
article-60,annex-iii,REFERENCES
article-60,annex-iii,REFERENCES
article-60,annex-ix,REFERENCES
article-60,annex-iii,REFERENCES
article-60,annex-iii,REFERENCES
article-60,obligation-article-60-0,HAS_OBLIGATION
article-60,obligation-article-60-1,HAS_OBLIGATION
article-60,obligation-article-60-2,HAS_OBLIGATION
article-60,obligation-article-60-3,HAS_OBLIGATION
article-60,obligation-article-60-4,HAS_OBLIGATION
obligation-article-60-4,actor-provider,IMPOSES_ON
article-60,obligation-article-60-5,HAS_OBLIGATION
article-60,obligation-article-60-6,HAS_OBLIGATION
obligation-article-60-6,actor-provider,IMPOSES_ON
article-60,obligation-article-60-7,HAS_OBLIGATION
article-60,obligation-article-60-8,HAS_OBLIGATION
article-60,obligation-article-60-9,HAS_OBLIGATION
obligation-article-60-9,actor-provider,IMPOSES_ON
article-60,obligation-article-60-10,HAS_OBLIGATION
obligation-article-60-10,actor-provider,IMPOSES_ON
article-60,obligation-article-60-11,HAS_OBLIGATION
obligation-article-60-11,actor-provider,IMPOSES_ON
article-60,obligation-article-60-12,HAS_OBLIGATION
obligation-article-60-12,actor-provider,IMPOSES_ON
article-60,risk-high,CLASSIFIES_AS
article-61,article-60,REFERENCES
article-61,article-60,REFERENCES
article-61,obligation-article-61-0,HAS_OBLIGATION
obligation-article-61-0,actor-provider,IMPOSES_ON
article-61,obligation-article-61-1,HAS_OBLIGATION
article-62,article-43,REFERENCES
article-62,obligation-article-62-0,HAS_OBLIGATION
obligation-article-62-0,actor-provider,IMPOSES_ON
article-62,obligation-article-62-1,HAS_OBLIGATION
obligation-article-62-1,actor-provider,IMPOSES_ON
article-62,obligation-article-62-2,HAS_OBLIGATION
article-63,article-17,REFERENCES
article-63,obligation-article-63-0,HAS_OBLIGATION
article-63,obligation-article-63-1,HAS_OBLIGATION
article-63,risk-high,CLASSIFIES_AS
article-64,obligation-article-64-0,HAS_OBLIGATION
article-64,obligation-article-64-1,HAS_OBLIGATION
article-64,obligation-article-64-2,HAS_OBLIGATION
article-65,article-66,REFERENCES
article-65,article-30,REFERENCES
article-65,article-67,REFERENCES
article-65,obligation-article-65-0,HAS_OBLIGATION
article-65,obligation-article-65-1,HAS_OBLIGATION
article-65,obligation-article-65-2,HAS_OBLIGATION
article-65,obligation-article-65-3,HAS_OBLIGATION
article-65,obligation-article-65-4,HAS_OBLIGATION
article-65,obligation-article-65-5,HAS_OBLIGATION
article-65,obligation-article-65-6,HAS_OBLIGATION
article-65,obligation-article-65-7,HAS_OBLIGATION
article-65,obligation-article-65-8,HAS_OBLIGATION
article-65,obligation-article-65-9,HAS_OBLIGATION
article-65,obligation-article-65-10,HAS_OBLIGATION
article-66,article-74,REFERENCES
article-66,article-46,REFERENCES
article-66,article-112,REFERENCES
article-66,article-73,REFERENCES
article-66,article-71,REFERENCES
article-66,article-7,REFERENCES
article-66,article-5,REFERENCES
article-66,article-112,REFERENCES
article-66,annex-i,REFERENCES
article-66,annex-iii,REFERENCES
article-66,obligation-article-66-0,HAS_OBLIGATION
article-67,obligation-article-67-0,HAS_OBLIGATION
article-67,obligation-article-67-1,HAS_OBLIGATION
article-67,obligation-article-67-2,HAS_OBLIGATION
article-67,obligation-article-67-3,HAS_OBLIGATION
article-67,obligation-article-67-4,HAS_OBLIGATION
article-67,obligation-article-67-5,HAS_OBLIGATION
article-67,obligation-article-67-6,HAS_OBLIGATION
article-67,obligation-article-67-7,HAS_OBLIGATION
article-67,obligation-article-67-8,HAS_OBLIGATION
article-67,obligation-article-67-9,HAS_OBLIGATION
article-67,obligation-article-67-10,HAS_OBLIGATION
article-67,obligation-article-67-11,HAS_OBLIGATION
article-68,article-98,REFERENCES
article-68,article-90,REFERENCES
article-68,article-74,REFERENCES
article-68,article-81,REFERENCES
article-68,obligation-article-68-0,HAS_OBLIGATION
article-68,obligation-article-68-1,HAS_OBLIGATION
article-68,obligation-article-68-2,HAS_OBLIGATION
obligation-article-68-2,actor-provider,IMPOSES_ON
article-68,obligation-article-68-3,HAS_OBLIGATION
article-68,obligation-article-68-4,HAS_OBLIGATION
article-68,obligation-article-68-5,HAS_OBLIGATION
article-68,obligation-article-68-6,HAS_OBLIGATION
article-68,obligation-article-68-7,HAS_OBLIGATION
article-68,obligation-article-68-8,HAS_OBLIGATION
article-68,obligation-article-68-9,HAS_OBLIGATION
article-69,article-68,REFERENCES
article-69,article-84,REFERENCES
article-69,obligation-article-69-0,HAS_OBLIGATION
article-7,article-97,REFERENCES
article-7,article-97,REFERENCES
article-7,annex-iii,REFERENCES
article-7,annex-iii,REFERENCES
article-7,annex-iii,REFERENCES
article-7,annex-iii,REFERENCES
article-7,annex-iii,REFERENCES
article-7,obligation-article-7-0,HAS_OBLIGATION
obligation-article-7-0,actor-deployer,IMPOSES_ON
article-7,risk-high,CLASSIFIES_AS
article-70,article-78,REFERENCES
article-70,obligation-article-70-0,HAS_OBLIGATION
article-70,obligation-article-70-1,HAS_OBLIGATION
article-70,obligation-article-70-2,HAS_OBLIGATION
article-70,obligation-article-70-3,HAS_OBLIGATION
article-70,obligation-article-70-4,HAS_OBLIGATION
article-70,obligation-article-70-5,HAS_OBLIGATION
article-70,obligation-article-70-6,HAS_OBLIGATION
article-70,obligation-article-70-7,HAS_OBLIGATION
article-70,obligation-article-70-8,HAS_OBLIGATION
article-70,obligation-article-70-9,HAS_OBLIGATION
article-70,obligation-article-70-10,HAS_OBLIGATION
article-70,obligation-article-70-11,HAS_OBLIGATION
article-70,obligation-article-70-12,HAS_OBLIGATION
article-70,obligation-article-70-13,HAS_OBLIGATION
article-70,obligation-article-70-14,HAS_OBLIGATION
article-70,obligation-article-70-15,HAS_OBLIGATION
article-70,obligation-article-70-16,HAS_OBLIGATION
article-71,article-6,REFERENCES
article-71,article-6,REFERENCES
article-71,article-6,REFERENCES
article-71,article-49,REFERENCES
article-71,article-49,REFERENCES
article-71,article-49,REFERENCES
article-71,article-60,REFERENCES
article-71,article-49,REFERENCES
article-71,article-60,REFERENCES
article-71,annex-iii,REFERENCES
article-71,annex-viii,REFERENCES
article-71,annex-viii,REFERENCES
article-71,obligation-article-71-0,HAS_OBLIGATION
article-71,obligation-article-71-1,HAS_OBLIGATION
article-71,obligation-article-71-2,HAS_OBLIGATION
obligation-article-71-2,actor-provider,IMPOSES_ON
article-71,obligation-article-71-3,HAS_OBLIGATION
obligation-article-71-3,actor-deployer,IMPOSES_ON
article-71,obligation-article-71-4,HAS_OBLIGATION
article-71,obligation-article-71-5,HAS_OBLIGATION
obligation-article-71-5,actor-provider,IMPOSES_ON
article-71,obligation-article-71-6,HAS_OBLIGATION
article-71,obligation-article-71-7,HAS_OBLIGATION
obligation-article-71-7,actor-provider,IMPOSES_ON
article-71,obligation-article-71-8,HAS_OBLIGATION
article-71,obligation-article-71-9,HAS_OBLIGATION
obligation-article-71-9,actor-provider,IMPOSES_ON
article-71,obligation-article-71-10,HAS_OBLIGATION
article-71,risk-high,CLASSIFIES_AS
article-72,annex-iv,REFERENCES
article-72,annex-i,REFERENCES
article-72,annex-iii,REFERENCES
article-72,obligation-article-72-0,HAS_OBLIGATION
obligation-article-72-0,actor-provider,IMPOSES_ON
article-72,obligation-article-72-1,HAS_OBLIGATION
obligation-article-72-1,actor-provider,IMPOSES_ON
article-72,obligation-article-72-2,HAS_OBLIGATION
article-72,obligation-article-72-3,HAS_OBLIGATION
obligation-article-72-3,actor-deployer,IMPOSES_ON
article-72,obligation-article-72-4,HAS_OBLIGATION
article-72,obligation-article-72-5,HAS_OBLIGATION
article-72,obligation-article-72-6,HAS_OBLIGATION
article-72,obligation-article-72-7,HAS_OBLIGATION
obligation-article-72-7,actor-provider,IMPOSES_ON
article-72,obligation-article-72-8,HAS_OBLIGATION
article-72,risk-high,CLASSIFIES_AS
article-73,article-3,REFERENCES
article-73,article-3,REFERENCES
article-73,article-77,REFERENCES
article-73,article-19,REFERENCES
article-73,article-3,REFERENCES
article-73,article-3,REFERENCES
article-73,article-20,REFERENCES
article-73,annex-iii,REFERENCES
article-73,obligation-article-73-0,HAS_OBLIGATION
obligation-article-73-0,actor-provider,IMPOSES_ON
article-73,obligation-article-73-1,HAS_OBLIGATION
obligation-article-73-1,actor-provider,IMPOSES_ON
article-73,obligation-article-73-2,HAS_OBLIGATION
article-73,obligation-article-73-3,HAS_OBLIGATION
obligation-article-73-3,actor-provider,IMPOSES_ON
article-73,obligation-article-73-4,HAS_OBLIGATION
obligation-article-73-4,actor-provider,IMPOSES_ON
article-73,obligation-article-73-5,HAS_OBLIGATION
obligation-article-73-5,actor-provider,IMPOSES_ON
article-73,obligation-article-73-6,HAS_OBLIGATION
article-73,obligation-article-73-7,HAS_OBLIGATION
obligation-article-73-7,actor-provider,IMPOSES_ON
article-73,obligation-article-73-8,HAS_OBLIGATION
article-73,obligation-article-73-9,HAS_OBLIGATION
article-73,obligation-article-73-10,HAS_OBLIGATION
article-73,obligation-article-73-11,HAS_OBLIGATION
article-73,obligation-article-73-12,HAS_OBLIGATION
obligation-article-73-12,actor-provider,IMPOSES_ON
article-73,obligation-article-73-13,HAS_OBLIGATION
article-73,obligation-article-73-14,HAS_OBLIGATION
article-73,risk-high,CLASSIFIES_AS
article-74,article-2,REFERENCES
article-74,article-34,REFERENCES
article-74,article-14,REFERENCES
article-74,article-14,REFERENCES
article-74,article-9,REFERENCES
article-74,article-78,REFERENCES
article-74,annex-i,REFERENCES
article-74,annex-i,REFERENCES
article-74,annex-i,REFERENCES
article-74,annex-iii,REFERENCES
article-74,annex-iii,REFERENCES
article-74,annex-i,REFERENCES
article-74,annex-iii,REFERENCES
article-74,obligation-article-74-0,HAS_OBLIGATION
article-74,obligation-article-74-1,HAS_OBLIGATION
article-74,obligation-article-74-2,HAS_OBLIGATION
article-74,obligation-article-74-3,HAS_OBLIGATION
article-74,obligation-article-74-4,HAS_OBLIGATION
article-74,obligation-article-74-5,HAS_OBLIGATION
article-74,obligation-article-74-6,HAS_OBLIGATION
article-74,obligation-article-74-7,HAS_OBLIGATION
article-74,obligation-article-74-8,HAS_OBLIGATION
article-74,obligation-article-74-9,HAS_OBLIGATION
article-74,obligation-article-74-10,HAS_OBLIGATION
article-74,obligation-article-74-11,HAS_OBLIGATION
article-74,obligation-article-74-12,HAS_OBLIGATION
article-74,obligation-article-74-13,HAS_OBLIGATION
article-74,obligation-article-74-14,HAS_OBLIGATION
obligation-article-74-14,actor-provider,IMPOSES_ON
article-74,obligation-article-74-15,HAS_OBLIGATION
obligation-article-74-15,actor-provider,IMPOSES_ON
article-74,obligation-article-74-16,HAS_OBLIGATION
article-74,risk-high,CLASSIFIES_AS
article-75,article-74,REFERENCES
article-75,article-73,REFERENCES
article-75,article-73,REFERENCES
article-75,article-43,REFERENCES
article-75,article-70,REFERENCES
article-75,article-78,REFERENCES
article-75,annex-i,REFERENCES
article-75,annex-iii,REFERENCES
article-75,annex-iii,REFERENCES
article-75,obligation-article-75-0,HAS_OBLIGATION
obligation-article-75-0,actor-provider,IMPOSES_ON
article-75,obligation-article-75-1,HAS_OBLIGATION
obligation-article-75-1,actor-provider,IMPOSES_ON
article-75,obligation-article-75-2,HAS_OBLIGATION
obligation-article-75-2,actor-provider,IMPOSES_ON
article-75,obligation-article-75-3,HAS_OBLIGATION
obligation-article-75-3,actor-provider,IMPOSES_ON
article-75,obligation-article-75-4,HAS_OBLIGATION
article-75,obligation-article-75-5,HAS_OBLIGATION
obligation-article-75-5,actor-provider,IMPOSES_ON
article-75,obligation-article-75-6,HAS_OBLIGATION
article-75,obligation-article-75-7,HAS_OBLIGATION
article-75,obligation-article-75-8,HAS_OBLIGATION
article-75,obligation-article-75-9,HAS_OBLIGATION
article-75,obligation-article-75-10,HAS_OBLIGATION
article-75,obligation-article-75-11,HAS_OBLIGATION
article-75,obligation-article-75-12,HAS_OBLIGATION
article-75,obligation-article-75-13,HAS_OBLIGATION
article-75,obligation-article-75-14,HAS_OBLIGATION
obligation-article-75-14,actor-provider,IMPOSES_ON
article-75,obligation-article-75-15,HAS_OBLIGATION
obligation-article-75-15,actor-provider,IMPOSES_ON
article-75,obligation-article-75-16,HAS_OBLIGATION
obligation-article-75-16,actor-deployer,IMPOSES_ON
article-75,obligation-article-75-17,HAS_OBLIGATION
obligation-article-75-17,actor-provider,IMPOSES_ON
article-75,obligation-article-75-18,HAS_OBLIGATION
article-75,obligation-article-75-19,HAS_OBLIGATION
article-75,obligation-article-75-20,HAS_OBLIGATION
article-75,obligation-article-75-21,HAS_OBLIGATION
article-75,obligation-article-75-22,HAS_OBLIGATION
article-75,obligation-article-75-23,HAS_OBLIGATION
article-75,obligation-article-75-24,HAS_OBLIGATION
article-75,risk-high,CLASSIFIES_AS
article-76,article-60,REFERENCES
article-76,article-58,REFERENCES
article-76,article-60,REFERENCES
article-76,article-60,REFERENCES
article-76,article-60,REFERENCES
article-76,annex-i,REFERENCES
article-76,obligation-article-76-0,HAS_OBLIGATION
article-76,obligation-article-76-1,HAS_OBLIGATION
article-76,obligation-article-76-2,HAS_OBLIGATION
article-76,obligation-article-76-3,HAS_OBLIGATION
obligation-article-76-3,actor-provider,IMPOSES_ON
article-76,obligation-article-76-4,HAS_OBLIGATION
article-77,article-78,REFERENCES
article-77,obligation-article-77-0,HAS_OBLIGATION
article-77,obligation-article-77-1,HAS_OBLIGATION
obligation-article-77-1,actor-provider,IMPOSES_ON
article-77,obligation-article-77-2,HAS_OBLIGATION
article-77,obligation-article-77-3,HAS_OBLIGATION
article-77,obligation-article-77-4,HAS_OBLIGATION
article-77,obligation-article-77-5,HAS_OBLIGATION
article-77,obligation-article-77-6,HAS_OBLIGATION
article-77,obligation-article-77-7,HAS_OBLIGATION
article-77,risk-high,CLASSIFIES_AS
article-78,article-5,REFERENCES
article-78,article-74,REFERENCES
article-78,annex-iii,REFERENCES
article-78,annex-iii,REFERENCES
article-78,annex-iv,REFERENCES
article-78,obligation-article-78-0,HAS_OBLIGATION
article-78,obligation-article-78-1,HAS_OBLIGATION
article-78,obligation-article-78-2,HAS_OBLIGATION
article-78,obligation-article-78-3,HAS_OBLIGATION
obligation-article-78-3,actor-deployer,IMPOSES_ON
article-78,obligation-article-78-4,HAS_OBLIGATION
article-78,obligation-article-78-5,HAS_OBLIGATION
obligation-article-78-5,actor-provider,IMPOSES_ON
